Unnamed: 0,host_response_time,host_acceptance_rate,host_is_superhost,neighbourhood_cleansed,property_type,room_type,accommodates,bathrooms_text,bedrooms,beds,price,minimum_nights,maximum_nights,availability_365,number_of_reviews,review_scores_rating,review_scores_cleanliness,instant_bookable,reviews_per_month
3647,1,60.0,0,11,17,0,2,0,1.0,1.0,190,3,1125,360,50,4.82,4.95,0,0.53
3648,1,69.0,0,22,13,0,7,0,4.0,4.0,120,3,1125,25,13,4.69,4.54,0,0.19
3665,2,100.0,0,13,38,2,1,2,1.0,1.0,45,2,1125,18,6,4.5,4.83,1,0.06
3667,1,100.0,0,29,32,2,1,1,1.0,1.0,79,1,1125,37,19,4.65,4.82,0,0.37
3670,2,95.0,0,29,17,0,2,0,1.0,1.0,75,3,365,124,19,4.29,4.35,0,0.2
3680,2,88.0,0,5,32,2,1,2,1.0,1.0,45,10,45,55,99,4.37,3.61,0,1.01
3682,2,100.0,0,19,17,0,2,0,1.0,1.0,140,3,1125,18,0,4.74234347618289,4.717493222771488,1,0.0
3684,2,50.0,1,3,17,0,4,0,2.0,2.0,154,5,30,23,21,4.65,4.3,0,0.23
3685,2,59.0,1,25,38,2,2,2,1.0,1.0,40,2,90,283,34,5.0,4.85,0,0.5
3688,2,100.0,0,13,48,2,2,2,1.0,1.0,76,4,365,179,90,4.77,4.58,1,0.93
3695,0,26.0,0,3,44,2,2,1,1.0,1.0,56,2,1125,65,1,4.0,4.0,0,0.39
3700,2,100.0,0,11,17,0,6,0,2.0,2.0,120,6,1125,9,0,4.74234347618289,4.717493222771488,0,0.0
3707,2,100.0,1,32,44,2,1,0,1.0,1.0,50,3,300,189,277,4.92,4.96,0,2.91
3709,2,99.0,0,5,17,0,5,0,2.0,3.0,197,2,28,155,58,4.22,4.22,1,0.63
3718,2,95.0,0,22,38,2,2,2,1.0,1.0,55,2,1125,327,105,4.34,4.4,1,1.09
3725,2,100.0,0,5,9,0,6,0,2.0,4.0,160,10,22,13,39,4.92,4.74,1,0.42
3734,2,100.0,1,32,32,2,2,2,1.0,1.0,140,2,180,127,76,4.92,4.96,0,0.79
3736,2,100.0,0,12,9,0,4,0,1.0,2.0,215,3,999,17,21,4.32,4.32,1,0.23
3744,1,94.0,1,3,32,2,2,1,1.0,1.0,80,2,14,340,140,4.71,4.92,0,1.47
3745,0,44.0,0,32,44,2,1,2,1.0,1.0,80,2,10,44,65,4.97,4.98,0,0.69
3752,0,73.0,0,31,44,2,1,2,1.0,1.0,73,2,21,159,97,4.69,4.82,0,1.07
3756,2,99.0,1,12,17,0,1,0,1.0,1.0,107,1,1125,109,52,4.94,4.98,1,0.53
3760,1,67.0,1,29,42,2,2,1,1.0,1.0,155,3,1125,361,20,4.9,5.0,0,0.28
3767,0,20.0,0,18,44,2,1,2,1.0,1.0,130,1,2,88,9,4.78,4.67,0,0.1
3769,2,100.0,1,19,44,2,2,1,1.0,1.0,65,1,1125,157,56,4.93,4.93,0,0.71
3771,2,83.0,1,13,38,2,1,2,1.0,1.0,30,14,1125,314,75,4.76,4.84,0,0.78
3777,2,98.0,1,19,44,2,2,2,1.0,1.0,69,2,1125,258,519,4.81,4.75,0,5.42
3779,2,85.0,0,29,15,0,4,0,2.0,2.0,102,3,30,83,34,4.94,4.82,0,0.84
3782,1,62.0,1,29,48,2,2,2,1.0,1.0,88,2,1125,338,9,5.0,5.0,0,0.17
3785,2,50.0,1,3,17,0,4,0,2.0,2.0,173,2,30,61,46,4.74,4.54,0,0.48
3787,0,96.0,0,24,9,0,2,0,1.0,1.0,130,1,7,274,0,4.74234347618289,4.717493222771488,0,0.0
3789,1,94.0,1,5,38,2,2,1,1.0,1.0,65,2,1125,75,150,4.81,4.81,0,1.66
3793,1,95.0,1,24,13,0,7,0,4.0,5.0,209,3,1125,230,228,4.83,4.82,0,2.39
3795,1,42.0,0,5,44,2,1,2,1.0,1.0,52,14,65,145,20,4.65,4.71,0,0.22
3802,2,96.0,0,13,44,2,2,1,1.0,1.0,49,2,30,224,8,4.63,4.75,0,0.11
3805,2,90.0,1,31,38,2,2,2,1.0,1.0,60,1,1125,0,100,4.83,4.93,0,1.05
3806,2,55.0,0,13,17,0,5,0,2.0,4.0,58,2,1125,3,130,4.73,4.72,0,1.37
3808,2,90.0,1,31,38,2,1,0,1.0,1.0,40,1,1125,0,157,4.83,4.94,0,1.65
3809,2,96.0,1,18,44,2,2,2,1.0,1.0,50,3,90,115,211,4.82,4.84,0,2.22
3828,1,89.0,1,31,48,2,2,2,1.0,1.0,45,2,7,32,138,4.99,4.98,0,1.45
3831,1,92.0,1,29,44,2,2,0,1.0,1.0,115,3,1125,159,92,4.97,4.99,0,0.98
3836,1,98.0,1,27,48,2,1,2,1.0,1.0,42,2,10,11,100,4.78,4.87,0,1.05
3838,2,100.0,0,13,17,0,3,0,1.0,2.0,105,7,1125,101,22,4.77,4.59,0,0.31
3841,1,81.0,1,29,44,2,1,1,1.0,1.0,58,2,10,331,56,4.91,4.89,0,0.67
3848,2,66.0,1,8,32,2,4,1,1.0,3.0,94,3,1125,258,24,4.63,4.83,0,0.26
3852,1,85.0,1,21,44,2,1,2,1.0,1.0,39,4,1125,298,153,4.9,5.0,0,1.62
3854,1,81.0,0,23,54,2,2,1,1.0,1.0,67,2,28,344,42,4.81,4.93,0,0.44
3857,1,85.0,1,32,44,2,4,1,1.0,2.0,145,6,30,108,181,4.81,4.81,0,1.9
3858,2,95.0,1,10,44,2,2,1,1.0,1.0,40,4,1125,54,167,4.98,4.99,0,2.16
3864,2,100.0,0,29,48,2,2,2,1.0,1.0,75,3,1125,149,479,4.78,4.84,0,5.03
3866,2,100.0,0,29,48,2,2,2,1.0,1.0,69,3,1125,153,542,4.74,4.8,0,5.65
3868,2,100.0,0,5,17,0,4,0,1.0,1.0,215,4,1125,128,32,4.67,4.43,0,0.34
3871,1,97.0,1,11,44,2,1,2,1.0,1.0,42,3,1125,7,60,4.84,4.78,0,0.65
3872,2,100.0,0,29,19,0,10,0,5.0,6.0,500,7,365,65,45,4.78,4.52,0,0.49
3874,1,89.0,1,21,44,2,1,2,1.0,1.0,65,2,7,20,80,4.96,4.99,0,1.84
3875,2,100.0,0,12,44,2,2,2,1.0,1.0,59,1,1125,275,94,4.74,4.64,1,1.29
3885,1,77.0,1,18,44,2,2,2,1.0,1.0,70,1,1125,0,63,4.85,4.84,0,0.72
3889,2,61.0,0,29,32,2,1,2,1.0,1.0,60,3,1125,176,238,4.97,4.89,0,2.52
3895,0,0.0,0,5,17,0,5,0,2.0,5.0,200,15,28,323,15,4.79,4.64,0,0.16
3906,0,100.0,0,12,9,0,4,0,2.0,2.0,225,21,1125,337,13,4.92,4.92,1,0.14
3908,2,100.0,0,27,44,2,2,2,1.0,1.0,62,1,1125,75,376,4.54,4.47,1,3.97
3912,2,0.0,0,19,44,2,1,0,1.0,1.0,50,7,90,129,1,5.0,5.0,0,0.01
3917,1,96.0,0,13,17,0,6,0,2.0,3.0,190,4,7,14,3,4.5,3.5,0,0.06
3919,2,100.0,0,18,17,0,5,0,2.0,2.0,125,2,365,97,55,4.37,4.4,1,0.63
3921,0,0.0,0,5,13,0,4,0,2.0,2.0,350,4,1125,45,22,4.55,4.8,0,0.35
3925,0,100.0,1,12,9,0,9,0,2.0,2.0,250,2,365,69,48,4.83,4.81,0,0.5
3926,2,100.0,0,12,17,0,2,0,1.0,1.0,120,2,30,241,155,4.81,4.76,0,1.63
3934,2,70.0,0,8,38,2,2,2,1.0,1.0,80,2,1125,339,46,4.96,4.96,0,0.53
3935,2,94.0,0,21,17,0,4,0,2.0,2.0,183,3,100,349,44,4.52,4.45,0,0.84
3936,2,99.0,1,17,38,2,4,0,1.0,2.0,50,1,1125,33,696,4.71,4.84,0,7.31
3940,2,94.0,1,12,17,0,2,0,1.0,1.0,113,3,150,48,36,4.53,4.51,1,0.39
3942,2,100.0,1,18,19,0,4,0,2.0,3.0,139,2,30,156,158,4.95,4.96,0,1.66
3943,2,86.0,0,5,19,0,6,0,3.0,2.0,432,4,999,39,3,5.0,4.5,0,0.03
3950,2,100.0,0,29,44,2,1,2,1.0,1.0,32,5,31,18,95,4.48,4.51,0,0.99
3955,0,0.0,0,12,38,2,2,0,1.0,1.0,60,1,1125,0,36,4.81,4.94,0,0.38
3956,2,100.0,1,31,38,2,2,2,1.0,1.0,29,7,31,30,221,4.8,4.76,0,2.9
3960,0,18.0,0,18,13,0,7,0,4.0,8.0,400,3,1125,172,11,4.3,3.8,0,0.14
3961,2,100.0,1,11,44,2,1,1,1.0,1.0,54,4,14,119,161,4.93,4.79,0,1.72
3963,1,50.0,0,11,17,0,4,0,1.0,2.0,100,2,1125,17,9,5.0,4.89,0,0.32
3971,2,100.0,0,19,18,0,2,0,1.0,1.0,131,3,1125,7,52,4.62,4.82,0,0.55
3980,2,82.0,1,21,17,0,1,0,2.0,2.0,89,18,30,55,28,4.81,4.74,0,0.3
3983,1,100.0,0,18,17,0,2,0,1.0,4.0,125,16,31,68,7,4.29,3.71,0,0.07
3985,2,84.0,0,18,32,2,2,1,1.0,1.0,68,3,1125,343,63,4.77,4.64,0,0.87
3986,1,0.0,0,12,38,2,2,2,1.0,1.0,115,2,4,65,0,4.74234347618289,4.717493222771488,0,0.0
3988,0,0.0,0,13,38,2,1,0,1.0,1.0,35,28,1125,250,8,4.88,4.63,0,0.09
3990,2,100.0,0,29,44,2,3,1,1.0,1.0,80,5,31,13,114,4.6,4.52,0,1.26
3991,2,100.0,0,18,48,2,4,0,2.0,2.0,334,2,1125,276,186,4.87,4.87,0,1.97
3998,2,100.0,1,24,38,2,2,2,1.0,1.0,114,2,14,51,53,4.9,5.0,0,0.57
3999,1,53.0,1,5,17,0,4,0,3.0,3.0,160,5,60,33,56,4.71,4.6,0,0.59
4001,1,100.0,0,18,17,0,2,0,1.0,1.0,180,3,1125,50,73,4.53,4.46,1,0.77
4002,2,100.0,0,30,38,2,1,2,1.0,1.0,49,3,365,338,124,4.61,4.64,0,1.3
4007,1,64.0,1,29,48,2,1,2,1.0,1.0,65,2,1125,329,58,4.91,4.9,0,0.63
4009,0,93.0,0,29,17,0,5,0,2.0,2.0,180,5,1124,245,34,4.74,4.56,0,0.36
4011,2,85.0,1,11,17,0,2,0,1.0,1.0,109,3,1125,10,115,4.7,4.67,0,1.22
4018,0,52.0,1,31,44,2,1,2,1.0,1.0,31,5,180,13,59,5.0,4.96,0,0.63
4022,0,81.0,0,23,10,0,4,0,2.0,2.0,259,2,28,82,21,4.75,4.75,0,0.3
4027,1,76.0,0,32,17,0,5,0,2.0,2.0,170,4,1125,241,89,4.73,4.72,0,0.95
4029,2,100.0,1,18,44,2,2,0,1.0,1.0,65,1,1125,177,176,4.94,4.95,0,1.84
4030,1,0.0,0,14,60,3,2,2,1.0,1.0,60,1,1125,365,0,4.74234347618289,4.717493222771488,0,0.0
4031,2,0.0,0,7,44,2,2,2,1.0,1.0,100,2,1125,364,0,4.74234347618289,4.717493222771488,0,0.0
4032,1,100.0,0,12,17,0,4,0,1.0,2.0,200,28,150,256,149,4.66,4.89,0,1.58
4034,2,67.0,1,30,48,2,2,2,1.0,1.0,40,3,14,274,43,4.83,4.83,0,0.47
4035,2,100.0,0,22,17,0,3,0,1.0,2.0,123,3,90,42,42,4.86,4.98,0,0.45
4049,2,78.0,0,31,17,0,2,0,1.0,1.0,207,4,1124,0,33,4.82,4.88,0,0.36
4056,2,59.0,0,27,44,2,2,2,1.0,1.0,55,3,5,24,92,4.95,4.97,0,1.04
4059,1,65.0,0,18,44,2,1,2,1.0,1.0,40,2,15,249,62,4.98,4.98,0,0.82
4061,1,50.0,0,1,38,2,1,2,1.0,1.0,50,5,35,118,17,5.0,5.0,0,0.18
4062,0,51.0,1,27,17,0,5,0,2.0,2.0,250,2,1125,21,123,4.85,4.92,0,1.31
4067,0,51.0,1,27,17,0,2,0,1.0,1.0,164,2,1125,241,56,4.88,4.91,0,0.59
4071,2,100.0,0,4,44,2,4,2,2.0,2.0,55,1,60,364,10,4.8,4.7,0,0.11
4079,2,100.0,0,21,44,2,2,2,1.0,1.0,50,1,1125,20,7,4.86,4.86,0,0.16
4081,0,56.0,0,18,17,0,4,0,1.0,2.0,148,3,1125,51,67,4.8,4.66,0,0.72
4084,2,97.0,1,5,9,0,3,0,2.0,2.0,190,6,16,4,15,4.93,5.0,0,0.2
4085,2,93.0,1,13,17,0,6,0,2.0,3.0,170,3,90,349,9,4.56,5.0,0,2.35
4086,2,100.0,0,12,17,0,4,0,2.0,4.0,126,2,1125,4,69,4.68,4.58,0,0.76
4088,2,86.0,1,13,38,2,1,2,1.0,1.0,35,1,1125,55,131,4.92,4.92,0,1.39
4096,2,100.0,1,21,19,0,4,0,2.0,2.0,179,3,31,22,31,5.0,4.84,0,0.33
4100,0,33.0,0,11,13,0,6,0,3.0,5.0,144,14,999,80,13,4.83,4.67,0,0.15
4101,0,96.0,0,31,9,0,4,0,2.0,2.0,250,3,30,230,0,4.74234347618289,4.717493222771488,0,0.0
4104,2,32.0,0,5,44,2,2,2,1.0,1.0,44,2,1125,38,30,4.76,4.9,0,0.37
4115,0,66.0,1,11,44,2,2,2,1.0,1.0,77,3,5,6,248,4.83,4.83,0,2.62
4118,0,70.0,0,10,38,2,1,0,1.0,1.0,60,4,60,48,17,4.59,4.47,0,0.18
4124,1,46.0,0,24,17,0,2,0,1.0,1.0,71,2,90,126,30,4.79,4.57,0,0.32
4132,2,92.0,1,12,44,2,2,0,1.0,1.0,65,2,45,298,56,4.8,4.75,0,0.6
4133,2,100.0,0,29,48,2,2,2,1.0,1.0,100,3,1125,343,1,5.0,5.0,0,1.0
4136,2,67.0,0,24,9,0,4,0,3.0,6.0,149,14,1125,328,39,4.29,4.47,0,0.43
4138,2,99.0,1,32,17,0,4,0,2.0,2.0,600,1,1125,294,57,4.86,4.95,0,0.61
4144,2,84.0,0,27,17,0,4,0,2.0,2.0,173,5,1125,252,34,4.82,4.94,0,0.37
4146,1,88.0,0,29,17,0,4,0,2.0,2.0,191,2,1125,18,45,4.67,4.56,0,0.53
4147,2,97.0,1,21,17,0,5,0,2.0,3.0,334,4,1124,179,98,4.96,4.97,0,1.05
4148,2,100.0,1,18,48,2,2,1,1.0,1.0,65,3,1125,39,118,4.73,4.85,0,1.26
4154,2,66.0,1,8,44,2,5,2,1.0,3.0,120,3,15,153,138,4.88,4.86,0,1.53
4163,0,42.0,0,27,38,2,1,2,1.0,1.0,38,2,1125,134,4,4.75,5.0,0,0.05
4173,2,91.0,1,22,13,0,7,0,4.0,4.0,195,5,21,92,20,4.63,4.56,0,0.22
4175,1,75.0,1,8,19,0,7,0,4.0,4.0,220,3,1125,22,32,5.0,4.9,0,0.36
4176,1,0.0,0,27,44,2,2,2,1.0,1.0,120,2,40,225,16,4.5,3.94,0,0.17
4177,2,93.0,1,5,44,2,2,0,1.0,1.0,88,1,1125,188,117,4.82,4.75,0,1.27
4181,2,99.0,1,18,17,0,2,0,1.0,1.0,120,3,1124,278,148,4.86,4.86,0,1.57
4189,1,56.0,1,11,15,0,5,0,2.0,2.0,210,3,1125,321,41,4.75,4.63,0,0.52
4192,2,56.0,0,17,13,0,7,0,4.0,4.0,500,7,1125,135,10,5.0,4.8,0,0.11
4197,1,77.0,1,21,13,0,8,0,4.0,4.0,766,1,7,338,62,4.93,4.85,0,0.67
4206,1,25.0,0,31,44,2,1,2,1.0,1.0,75,3,30,340,69,4.83,4.69,0,0.78
4208,0,0.0,0,11,19,0,6,0,3.0,3.0,225,6,30,147,9,5.0,4.56,0,0.1
4210,2,100.0,1,18,17,0,6,0,2.0,3.0,144,3,1125,160,243,4.81,4.86,0,2.57
4213,2,100.0,1,9,38,2,2,1,1.0,1.0,72,2,90,361,79,4.9,4.94,0,1.05
4217,1,28.0,0,32,17,0,4,0,1.0,2.0,123,7,1125,268,59,4.81,4.86,0,0.64
4220,0,80.0,1,5,17,0,2,0,1.0,1.0,165,14,1125,119,86,4.84,4.85,0,0.92
4222,1,79.0,1,11,15,0,2,0,1.0,2.0,236,3,90,50,118,4.89,4.78,0,1.3
4225,2,91.0,0,13,9,0,4,0,2.0,2.0,207,3,1125,13,43,4.3,4.12,0,0.46
4229,2,96.0,0,19,44,2,2,2,1.0,1.0,82,1,1125,346,356,4.4,4.42,1,3.77
4230,0,63.0,0,7,38,2,2,2,1.0,1.0,37,2,1125,345,50,4.96,4.98,0,0.57
4232,1,60.0,0,18,17,0,2,0,1.0,1.0,200,7,90,167,33,4.85,4.91,0,0.36
4233,2,98.0,0,1,17,0,4,0,1.0,2.0,96,3,1125,204,71,4.57,4.63,1,0.84
4235,2,79.0,1,17,13,0,8,0,5.0,5.0,501,10,30,325,0,4.74234347618289,4.717493222771488,0,0.0
4236,2,79.0,1,17,48,2,2,2,1.0,1.0,74,3,30,163,58,4.86,4.97,0,0.7
4237,1,94.0,1,12,48,2,2,1,1.0,1.0,61,3,60,63,208,4.86,4.86,0,2.3
4247,1,94.0,1,31,9,0,4,0,2.0,2.0,199,3,1125,167,120,4.95,4.98,0,1.39
4250,1,78.0,0,12,17,0,3,0,2.0,2.0,231,2,1125,350,70,4.59,4.65,0,0.77
4256,1,91.0,1,27,17,0,2,0,1.0,1.0,114,6,28,17,197,4.94,4.97,0,2.1
4257,0,42.0,0,27,44,2,1,2,1.0,1.0,35,2,1125,292,60,4.95,4.97,0,0.64
4264,1,25.0,0,20,48,2,2,0,1.0,1.0,80,3,100,330,10,5.0,5.0,0,0.11
4270,1,80.0,1,19,17,0,6,0,2.0,3.0,600,2,3,354,46,4.91,4.84,0,0.51
4271,2,98.0,0,17,37,2,2,1,1.0,1.0,55,2,1125,218,170,4.85,4.85,0,1.87
4276,2,100.0,1,18,32,2,2,2,1.0,1.0,71,2,60,153,60,4.98,4.95,0,1.44
4291,0,0.0,0,11,13,0,5,0,3.0,4.0,350,4,14,324,5,5.0,5.0,0,0.06
4296,2,89.0,0,24,17,0,1,0,1.0,1.0,95,1,7,353,55,4.44,4.61,0,0.73
4298,2,97.0,0,21,38,2,2,2,1.0,1.0,40,3,1125,312,296,4.5,4.17,0,3.17
4304,1,100.0,0,22,38,2,2,2,1.0,1.0,34,2,29,159,73,4.58,4.39,0,0.78
4314,1,63.0,0,29,17,0,2,0,1.0,1.0,150,3,1125,295,46,4.78,4.63,0,0.49
4320,2,93.0,1,18,44,2,2,0,1.0,1.0,91,1,1125,164,82,4.88,4.83,0,0.88
4328,2,85.0,1,21,17,0,2,0,1.0,1.0,137,5,1125,364,17,4.76,4.94,0,0.6
4330,1,92.0,1,31,38,2,1,2,1.0,1.0,50,1,1125,79,32,4.94,4.97,0,0.4
4331,2,78.0,1,7,38,2,2,2,1.0,1.0,58,2,14,351,18,4.71,4.76,0,0.19
4338,0,90.0,0,4,13,0,6,0,3.0,6.0,165,7,90,337,5,5.0,5.0,0,0.1
4345,1,91.0,1,26,13,0,6,0,4.0,4.0,525,28,200,295,1,5.0,5.0,0,0.2
4346,1,61.0,1,11,44,2,2,0,1.0,1.0,72,2,40,49,79,4.86,4.68,0,0.85
4350,1,54.0,1,31,44,2,1,0,1.0,1.0,50,2,1125,107,58,4.93,4.96,0,0.62
4352,1,100.0,0,11,16,0,2,0,1.0,1.0,314,2,1125,364,16,5.0,4.8,0,0.18
4354,2,100.0,0,22,38,2,2,0,1.0,1.0,34,1,21,0,73,4.81,4.96,0,0.79
4357,2,100.0,0,13,28,2,2,2,1.0,1.0,60,4,365,116,28,4.79,4.32,0,0.3
4364,2,95.0,0,11,17,0,2,0,1.0,1.0,99,3,180,0,124,4.44,4.61,1,1.34
4367,2,100.0,0,3,17,0,2,0,1.0,1.0,80,20,1125,232,48,4.68,4.77,1,0.52
4368,2,99.0,0,1,38,2,2,1,1.0,2.0,50,2,30,244,93,4.85,4.89,1,1.36
4371,1,88.0,0,16,58,3,2,2,1.0,1.0,55,1,3,89,6,4.67,5.0,0,0.1
4378,2,95.0,1,8,38,2,1,2,1.0,1.0,64,1,1125,153,38,4.82,4.89,1,0.61
4379,1,50.0,1,27,19,0,2,0,1.0,1.0,115,3,1125,272,52,4.82,4.65,0,0.56
4382,1,68.0,0,12,9,0,2,0,1.0,3.0,91,1,28,333,34,4.67,4.85,0,0.39
4383,1,94.0,1,3,12,0,2,0,1.0,1.0,90,4,1125,244,37,4.92,4.7,0,0.4
4394,2,93.0,1,12,32,2,1,2,1.0,1.0,56,5,1125,121,57,4.91,4.84,0,0.62
4395,0,83.0,0,32,17,0,2,0,1.0,1.0,165,3,31,165,117,4.86,4.87,0,1.27
4400,2,93.0,1,8,42,2,2,1,1.0,1.0,65,2,1125,335,176,4.81,4.82,0,1.89
4401,2,92.0,0,13,12,0,2,0,1.0,1.0,54,3,10000,226,158,4.68,4.78,0,1.69
4407,2,100.0,0,5,44,2,1,2,1.0,1.0,40,1,66,103,68,4.85,4.87,1,0.74
4413,0,76.0,1,31,17,0,4,0,1.0,2.0,82,3,7,8,78,4.86,4.94,0,0.87
4416,1,100.0,0,18,32,2,1,1,1.0,1.0,47,1,1125,302,13,4.85,4.58,0,0.14
4419,2,100.0,1,7,17,0,2,0,1.0,1.0,60,4,1125,197,141,4.9,4.89,0,1.56
4425,2,100.0,1,7,17,0,2,0,1.0,1.0,64,3,365,192,173,4.86,4.96,0,1.9
4427,2,97.0,1,18,38,2,1,1,1.0,1.0,70,28,1125,142,24,4.88,4.88,0,0.56
4431,2,100.0,0,13,48,2,1,2,1.0,1.0,58,7,365,179,62,4.84,4.71,1,0.69
4436,2,93.0,1,12,44,2,2,2,1.0,1.0,59,5,1125,125,90,4.9,4.87,0,0.97
4438,2,100.0,1,11,17,0,4,0,1.0,2.0,170,1,1125,148,55,4.87,4.93,0,0.61
4445,0,21.0,0,22,13,0,6,0,3.0,7.0,144,7,1125,84,19,4.79,4.78,0,0.21
4448,0,100.0,0,10,17,0,4,0,1.0,2.0,59,270,1125,362,40,4.8,4.79,0,0.43
4449,2,91.0,1,22,26,2,2,2,1.0,1.0,130,2,5,290,6,4.83,5.0,0,0.07
4450,1,89.0,1,31,48,2,1,2,1.0,1.0,33,1,5,29,222,4.96,4.99,0,2.41
4451,1,99.0,1,32,17,0,5,0,3.0,3.0,167,3,1125,26,117,4.61,4.64,0,1.26
4456,0,99.0,1,32,38,2,2,2,1.0,1.0,94,1,1125,268,223,4.87,4.9,0,2.48
4458,1,73.0,1,18,38,2,2,2,1.0,1.0,66,3,1125,98,72,4.9,4.83,0,0.81
4459,0,99.0,1,32,38,2,1,2,1.0,1.0,85,1,1125,315,408,4.91,4.95,0,4.56
4461,1,86.0,0,21,17,0,6,0,2.0,3.0,152,4,10,3,95,4.82,4.84,0,1.03
4463,2,100.0,1,29,9,0,3,0,2.0,3.0,211,3,1125,158,30,4.93,4.73,0,2.01
4464,2,67.0,0,29,15,0,4,0,1.0,2.0,150,20,1125,86,68,4.94,4.95,0,0.75
4465,1,0.0,0,32,15,0,2,0,1.0,1.0,147,2,1125,20,49,4.76,4.76,0,0.53
4466,0,0.0,0,11,44,2,2,2,1.0,1.0,50,2,15,73,5,4.8,5.0,0,0.06
4469,2,0.0,0,16,17,0,5,0,3.0,3.0,250,5,1125,163,2,5.0,5.0,0,0.02
4470,1,89.0,1,29,32,2,2,2,1.0,1.0,55,3,1125,164,37,4.76,4.24,0,0.42
4476,1,100.0,0,19,17,0,3,0,1.0,1.0,136,12,1125,125,33,4.94,4.65,0,0.4
4485,1,92.0,1,32,17,0,5,0,2.0,3.0,264,3,1125,245,113,4.86,4.86,0,1.23
4488,0,0.0,0,17,13,0,6,0,3.0,3.0,180,14,42,259,9,4.78,4.33,0,0.1
4495,1,36.0,0,8,38,2,2,2,1.0,1.0,60,1,14,100,7,4.71,5.0,0,0.09
4501,1,80.0,0,10,44,2,2,0,1.0,1.0,95,28,1125,268,1,5.0,5.0,0,0.7
4504,0,78.0,0,5,17,0,2,0,1.0,2.0,115,2,7,348,108,4.73,4.68,0,1.17
4507,2,100.0,0,19,17,0,2,0,1.0,1.0,150,4,40,37,37,4.84,4.95,0,0.41
4508,2,100.0,1,32,44,2,2,1,1.0,1.0,72,28,1125,166,107,4.9,4.94,0,1.36
4509,1,86.0,0,11,38,2,1,2,1.0,1.0,59,7,61,58,24,4.42,4.42,0,0.28
4513,2,100.0,0,32,17,0,4,0,1.0,2.0,164,4,1125,3,50,4.74,4.73,1,0.54
4518,1,75.0,0,26,32,2,1,2,1.0,1.0,54,2,28,61,11,4.9,4.9,0,0.13
4525,2,88.0,0,27,44,2,1,2,1.0,1.0,85,4,30,98,45,4.7,4.86,0,0.49
4526,1,96.0,1,9,38,2,1,2,1.0,1.0,35,3,30,342,76,4.99,4.97,0,0.83
4530,1,52.0,0,10,44,2,2,2,1.0,1.0,120,1,1125,355,54,4.94,4.91,0,0.59
4534,2,86.0,1,1,38,2,1,0,1.0,1.0,37,3,5,142,148,4.93,4.96,0,1.65
4538,0,0.0,0,11,17,0,5,0,2.0,2.0,160,7,1125,170,2,5.0,3.5,0,0.03
4540,0,80.0,0,22,17,0,4,0,1.0,2.0,76,2,1125,9,15,4.53,4.6,0,0.16
4541,2,56.0,0,3,13,0,7,0,4.0,4.0,514,5,28,102,12,4.9,4.78,0,0.13
4542,2,86.0,0,23,13,0,8,0,4.0,4.0,810,4,21,249,3,5.0,5.0,0,0.55
4547,1,60.0,0,19,17,0,3,0,1.0,1.0,272,3,90,320,42,4.57,4.76,0,0.49
4562,0,100.0,0,18,9,0,2,0,1.0,1.0,145,2,365,65,0,4.74234347618289,4.717493222771488,0,0.0
4563,2,94.0,0,31,38,2,2,2,1.0,1.0,40,2,1125,357,59,4.59,4.84,0,0.64
4565,2,100.0,0,23,15,0,1,0,2.0,1.0,89,7,180,249,15,4.93,4.87,0,0.16
4568,2,92.0,1,23,17,0,3,0,1.0,2.0,105,6,1125,210,60,4.77,4.51,0,0.65
4571,2,94.0,0,31,38,2,2,0,1.0,2.0,56,2,1125,262,56,4.65,4.8,0,0.61
4575,2,100.0,0,19,17,0,4,0,1.0,2.0,270,4,180,269,48,4.29,4.47,1,0.52
4584,0,56.0,0,29,17,0,2,0,1.0,1.0,106,6,1125,92,74,4.93,5.0,0,0.8
4601,2,96.0,1,27,32,2,2,2,1.0,1.0,130,3,60,189,108,4.62,4.79,0,1.16
4605,2,97.0,0,21,17,0,3,0,1.0,1.0,83,9,120,152,5,4.8,5.0,1,0.16
4607,2,100.0,1,27,44,2,4,2,1.0,1.0,70,1,1125,199,20,4.53,4.53,0,0.22
4609,2,100.0,1,26,17,0,4,0,2.0,2.0,120,4,365,313,117,4.79,4.71,1,1.26
4618,2,99.0,1,27,44,2,2,2,1.0,1.0,36,2,1125,80,125,4.94,4.97,0,1.38
4620,2,100.0,0,17,17,0,2,0,1.0,1.0,81,5,1125,20,60,4.8,4.57,0,0.67
4622,2,70.0,0,31,32,2,2,0,1.0,2.0,120,1,14,316,18,4.56,4.38,0,0.2
4623,2,75.0,1,13,13,0,8,0,4.0,4.0,300,4,28,121,6,4.67,4.67,0,0.07
4627,0,73.0,1,5,44,2,1,2,1.0,1.0,70,7,120,78,63,4.84,4.89,0,0.7
4628,1,98.0,1,32,38,2,4,1,1.0,1.0,90,3,1125,48,8,4.63,4.88,0,0.1
4629,1,50.0,0,22,13,0,6,0,3.0,9.0,130,7,30,137,6,5.0,5.0,0,0.12
4630,2,95.0,1,32,38,2,2,0,1.0,1.0,67,1,7,347,39,4.79,4.62,0,0.43
4633,0,33.0,0,8,44,2,1,0,1.0,1.0,70,1,1125,336,1,5.0,5.0,0,0.06
4638,0,92.0,0,17,17,0,2,0,1.0,1.0,106,6,1125,177,57,4.84,4.86,0,0.65
